# {"t_start": 1557928291.189526, "env_id": "Pointcircle-v0"} 
r,l,lr,violation,t
-14.937688,65,160.917898,46,1174.079365
-18.845105,65,237.772762,64,1174.119546
68.119316,65,106.218629,48,1174.160315
70.043014,65,91.913406,38,1174.200968
37.327753,65,166.432348,51,1174.241999
21.641863,65,109.882592,48,1174.282295
2.527397,65,181.270001,65,1174.322195
58.580599,65,171.446326,51,1174.362062
73.116564,65,40.430692,25,1174.402144
-1.992937,65,206.626026,64,1174.44274
131.57464,65,27.712642,18,1174.482814
1.035527,65,160.626666,64,1174.522526
2.775823,65,175.456977,64,1174.562591
103.342211,65,92.07592,40,1174.602746
100.541486,65,56.468577,29,1174.642413
52.555839,65,111.386208,39,1175.216901
75.774644,65,45.941866,28,1175.256947
103.710216,65,75.618438,35,1175.297334
-18.481486,65,236.410464,57,1175.337573
106.395963,65,38.195691,24,1175.376958
123.627145,65,53.34314,30,1175.416839
0.608253,65,170.853277,65,1175.462701
80.252099,65,101.658564,43,1175.515424
1.021055,65,175.887671,65,1175.555935
27.631922,65,211.314279,53,1175.595989
-48.048404,65,194.789257,65,1175.636399
123.664942,65,136.803787,52,1175.681726
1.077984,65,174.29744,65,1175.722697
105.383762,65,55.40956,32,1175.763653
0.268568,65,191.67522,65,1175.804002
44.482066,65,137.330033,51,1175.844014
3.168105,65,188.377426,64,1175.885022
94.781333,65,104.227752,43,1175.92478
-4.402027,65,191.668363,65,1175.969972
64.996686,65,162.675678,44,1176.010721
81.676344,65,88.604979,37,1176.050505
1.422934,65,181.901271,65,1176.090306
3.278221,65,182.757025,64,1176.130512
70.109802,65,90.012886,41,1176.174914
3.185595,65,187.845011,64,1176.215726
42.702489,65,155.901976,49,1176.255872
144.992219,65,34.70249,21,1176.2961
6.217529,65,213.874145,54,1176.33648
198.779719,65,32.612229,18,1176.376332
96.616393,65,127.64895,47,1176.416837
4.372394,65,176.621205,62,1176.457144
189.035876,65,42.69346,28,1177.036198
71.941824,65,171.900847,57,1177.076788
64.743236,65,57.139149,27,1177.117178
137.496787,65,55.616268,31,1177.157737
133.783023,65,63.669522,34,1177.197896
75.02588,65,45.422297,27,1177.238202
185.00061,65,52.907475,30,1177.278991
128.449063,65,33.515828,20,1177.318856
63.313068,65,96.570463,36,1177.358232
-0.683492,65,135.497973,65,1177.398095
191.184828,65,46.200114,30,1177.438349
28.297178,65,40.075016,23,1177.478489
10.196691,65,37.079902,18,1177.518959
90.454065,65,58.431619,30,1177.564125
176.381078,65,64.815981,31,1177.60416
34.012014,65,131.23753,52,1177.644409
1.47477,65,172.392559,65,1177.68395
0.863435,65,184.610887,64,1177.72379
108.287181,65,32.955,23,1177.76462
12.584561,65,209.61701,51,1177.804626
113.101074,65,53.619426,24,1177.844759
150.164719,65,59.428332,37,1177.885243
119.685683,65,147.292579,53,1177.925393
-29.515921,65,226.711004,59,1177.965675
180.639069,65,38.541949,28,1178.005697
-12.949936,65,136.607589,55,1178.045982
45.906383,65,148.487599,53,1178.08583
135.296336,65,29.84194,20,1178.193801
0.005667,65,190.36002,64,1178.233957
3.908279,65,187.262853,64,1178.274222
118.091129,65,98.694338,36,1178.314318
27.826473,65,35.999591,19,1178.354795
18.88999,65,184.274409,56,1178.935758
23.142746,65,216.62102,54,1178.975878
81.618145,65,252.496371,55,1179.017558
72.136996,65,219.722137,56,1179.060106
75.795589,65,96.773748,34,1179.1001
119.696085,65,54.983984,25,1179.140184
79.960862,65,43.030513,30,1179.180214
16.786798,65,234.552352,54,1179.221224
45.942372,65,211.480132,55,1179.260908
114.696349,65,29.762053,19,1179.301301
-23.204185,65,305.18407,64,1179.345508
102.355212,65,93.985036,39,1179.385423
168.434112,65,47.14072,28,1179.425685
42.455517,65,227.080133,48,1179.465671
134.507979,65,144.393312,46,1179.505735
50.704703,65,193.991976,51,1179.54589
6.685165,65,229.485121,65,1179.58526
140.157943,65,61.425722,32,1179.625363
237.295316,65,64.743826,31,1179.664734
119.517119,65,51.505491,27,1179.704053
167.562718,65,50.441437,28,1179.744304
82.921741,65,63.523777,33,1179.78425
26.619772,65,220.666204,57,1179.82442
62.387119,65,49.451362,27,1179.864525
54.817063,65,32.846498,20,1179.904885
71.777726,65,215.929045,55,1179.944508
152.812045,65,55.724507,32,1179.984213
130.130024,65,57.796903,30,1180.023875
29.7659,65,238.849659,56,1180.064143
130.191872,65,38.419177,19,1180.103976
46.819169,65,140.148753,43,1180.144498
93.064874,65,45.609564,24,1180.71793
120.616456,65,218.469795,51,1180.757771
176.905395,65,33.832166,22,1180.797352
222.453593,65,61.491577,35,1180.837491
44.52426,65,233.99573,48,1180.877358
87.864062,65,112.723025,38,1180.917503
184.806044,65,83.383681,37,1180.957357
110.795682,65,265.313984,54,1180.997635
-15.989906,65,281.341367,63,1181.037656
46.697814,65,267.74921,56,1181.077773
58.069971,65,179.586504,51,1181.117658
119.150447,65,43.499284,25,1181.157739
93.692229,65,164.83714,46,1181.197467
94.531368,65,45.663054,25,1181.237345
101.289263,65,64.199103,31,1181.277253
82.095773,65,87.18386,36,1181.316571
167.07536,65,61.098756,29,1181.356633
158.422883,65,33.320308,21,1181.396468
49.275801,65,161.980031,51,1181.436557
43.584556,65,289.73758,57,1181.476467
24.364971,65,233.401927,56,1181.516557
-2.747767,65,307.114567,64,1181.556196
122.863222,65,43.084752,22,1181.596537
115.456055,65,249.124789,51,1181.636396
136.795576,65,164.427297,53,1181.675701
188.49218,65,56.838777,33,1181.715873
-34.607907,65,294.986931,64,1181.755833
83.115888,65,55.759523,30,1181.795544
100.006428,65,77.628553,31,1181.835719
177.140627,65,60.717043,32,1181.87609
117.446534,65,91.047918,32,1181.915871
196.700344,65,60.47553,26,1181.956035
127.524365,65,210.747053,46,1182.52911
161.317817,65,88.336183,35,1182.56909
61.183606,65,262.74416,49,1182.609612
132.066277,65,198.619235,50,1182.650525
214.581146,65,70.930382,32,1182.69067
164.484328,65,125.018176,32,1182.730876
89.181296,65,262.864849,51,1182.770951
161.61568,65,88.965596,35,1182.810728
208.500117,65,51.981892,26,1182.850321
-9.721154,65,412.399498,64,1182.890639
102.795788,65,277.121475,53,1182.930409
-11.728396,65,390.22473,64,1182.970582
-7.624,65,396.449862,63,1183.010134
-5.163428,65,402.406192,64,1183.050087
95.604223,65,220.337786,49,1183.090254
166.677534,65,89.518031,32,1183.131215
185.995568,65,66.561886,28,1183.17158
101.149416,65,248.519338,49,1183.211566
141.089988,65,92.465754,32,1183.251554
121.597023,65,180.292849,44,1183.291869
61.400857,65,331.932574,55,1183.331979
211.728515,65,57.756304,23,1183.371711
73.083485,65,271.360617,50,1183.411856
47.977726,65,282.53561,53,1183.452166
93.6853,65,268.294586,51,1183.492221
-3.838893,65,406.237404,63,1183.531637
219.63819,65,128.330464,39,1183.571175
139.230721,65,221.253444,49,1183.611298
49.69267,65,351.976302,56,1183.651162
143.487069,65,245.345267,49,1183.690895
-12.353297,65,406.435953,65,1183.731041
-10.089052,65,375.5168,64,1183.771
44.342138,65,267.885157,55,1184.345633
190.687643,65,90.992313,34,1184.385845
211.540849,65,74.239412,28,1184.426454
94.175634,65,288.756214,55,1184.466497
230.085633,65,194.334476,40,1184.50676
99.465649,65,66.554394,26,1184.546836
132.170084,65,245.253249,48,1184.587148
123.183728,65,185.355102,52,1184.628193
111.278365,65,119.615671,36,1184.669136
91.040684,65,256.925568,51,1184.709288
168.198932,65,83.638863,34,1184.749643
92.934113,65,278.691941,53,1184.790737
197.030222,65,163.680417,42,1184.830657
48.4213,65,294.699199,51,1184.871231
175.12514,65,66.091245,30,1184.911227
188.688212,65,151.694459,39,1184.951243
62.710041,65,291.931757,56,1184.991271
161.177397,65,133.987224,39,1185.031072
134.99157,65,50.127292,18,1185.070886
259.351085,65,120.791853,36,1185.1108
98.079835,65,121.246903,38,1185.152019
138.733501,65,278.369201,55,1185.191989
158.862995,65,123.146001,37,1185.231884
26.896926,65,33.92306,13,1185.271872
112.933877,65,241.321827,49,1185.311664
211.483815,65,75.561403,34,1185.351711
201.130678,65,60.20968,25,1185.392252
146.390626,65,54.131387,22,1185.432808
114.815273,65,308.744611,53,1185.472963
229.974579,65,61.436226,27,1185.513224
250.857394,65,102.548096,35,1185.552859
-28.18373,65,323.279531,65,1186.139132
153.807191,65,112.461755,36,1186.18066
74.916842,65,218.864161,52,1186.227344
210.670001,65,56.536849,23,1186.276152
182.859769,65,120.003278,38,1186.316006
253.769186,65,68.463484,30,1186.355743
184.681794,65,43.624306,24,1186.395997
223.859756,65,47.086087,23,1186.437077
252.757234,65,153.474046,43,1186.47731
-49.66596,65,256.920794,64,1186.517251
211.076874,65,135.264608,42,1186.557007
-15.995888,65,263.648945,63,1186.596808
169.937446,65,146.709756,41,1186.637184
172.856407,65,41.146357,22,1186.676772
89.071273,65,233.708187,54,1186.716741
-23.814637,65,262.358183,60,1186.756739
198.742243,65,42.212873,21,1186.796106
186.602983,65,138.463773,40,1186.83618
193.178735,65,72.05404,29,1186.876378
58.30543,65,244.043938,55,1186.919759
199.509887,65,95.208787,38,1186.960519
-23.460334,65,273.317995,61,1187.001772
215.165547,65,57.607719,27,1187.041629
176.816926,65,49.259758,21,1187.08168
170.206399,65,68.549558,33,1187.12162
118.892884,65,45.958509,21,1187.162284
111.243243,65,38.807665,20,1187.201605
237.435761,65,100.892915,32,1187.241789
226.085035,65,46.013552,22,1187.281963
58.673685,65,225.806907,53,1187.321566
244.807447,65,68.799957,28,1187.361392
104.282091,65,209.458156,53,1187.402294
229.873241,65,134.132585,41,1187.980641
211.255762,65,45.235606,20,1188.020709
151.316608,65,93.405537,31,1188.060676
272.429191,65,77.164948,31,1188.10062
208.497468,65,128.10033,42,1188.140975
57.176531,65,149.944282,47,1188.18082
240.453791,65,99.832776,35,1188.222496
131.519422,65,96.912872,36,1188.264497
52.784293,65,64.006942,28,1188.304014
144.535387,65,93.978157,33,1188.343797
207.293913,65,64.112321,25,1188.383564
205.15933,65,58.528275,24,1188.423206
141.933171,65,111.170085,36,1188.462992
158.742671,65,57.804799,22,1188.503092
152.368293,65,63.903693,30,1188.54291
208.556376,65,104.791642,33,1188.582787
287.012919,65,67.090107,26,1188.623204
154.466958,65,62.105088,26,1188.662981
246.038387,65,68.84526,28,1188.702443
-5.020131,65,199.97851,64,1188.742733
219.724998,65,74.307227,29,1188.782716
214.45975,65,59.369551,24,1188.822362
90.503166,65,33.481405,16,1188.862218
244.318033,65,64.319608,26,1188.90236
76.6073,65,158.990015,53,1188.942072
128.23586,65,99.296279,33,1188.982187
308.242331,65,84.259699,31,1189.022357
135.608656,65,51.10762,19,1189.062811
239.674626,65,66.550242,29,1189.103745
91.232459,65,160.684482,53,1189.143996
320.012026,65,88.756023,31,1189.183379
43.732014,65,180.759605,55,1189.755704
209.862779,65,89.632021,33,1189.795474
74.090295,65,37.884559,15,1189.835576
234.328877,65,65.420193,24,1189.875753
197.915048,65,109.380439,38,1189.915574
239.019326,65,65.037111,24,1189.955488
189.206709,65,138.001422,43,1189.995124
81.927438,65,156.530562,55,1190.036292
223.598209,65,89.670112,39,1190.076377
199.180434,65,63.415184,26,1190.116245
86.290985,65,161.376299,55,1190.156406
90.809925,65,34.192131,19,1190.196555
362.449377,65,92.824611,34,1190.236776
147.95575,65,95.494973,34,1190.276913
300.160113,65,81.575409,28,1190.317092
57.688539,65,164.197683,56,1190.357157
94.690284,65,33.599117,14,1190.397046
135.522323,65,105.850063,34,1190.436994
314.33541,65,62.71896,24,1190.476732
354.152485,65,98.043078,32,1190.516612
135.106772,65,42.552053,20,1190.55653
34.594181,65,166.344612,57,1190.596248
86.472296,65,169.278155,50,1190.635876
146.219254,65,60.162254,25,1190.675628
281.700686,65,77.87608,32,1190.719704
238.515822,65,65.092042,26,1190.759794
206.227949,65,42.805622,21,1190.799998
78.155634,65,164.058134,54,1190.83999
8.769116,65,162.542932,62,1190.880231
239.776271,65,65.947425,25,1190.9204
59.005203,65,179.557446,55,1190.964132
229.42838,65,65.262029,24,1191.003795
177.251644,65,68.715358,28,1191.580975
112.23092,65,78.057811,26,1191.621548
245.682213,65,92.535563,31,1191.664977
80.978881,65,159.011149,54,1191.705287
217.004177,65,133.090781,45,1191.745499
348.042281,65,73.538972,30,1191.785595
85.869944,65,170.201818,55,1191.825965
235.082873,65,60.313433,21,1191.865904
70.732091,65,159.200645,48,1191.906019
45.869307,65,19.838884,10,1191.945752
275.213206,65,115.124486,34,1191.985536
203.108279,65,70.403364,31,1192.025922
236.775895,65,61.745012,27,1192.066327
70.477802,65,172.5285,52,1192.106277
92.651458,65,39.32279,18,1192.146744
255.522385,65,75.21015,28,1192.186671
90.250995,65,55.03664,23,1192.226486
-9.013612,65,185.655153,60,1192.266519
145.066366,65,145.862158,44,1192.306676
36.358307,65,24.582192,13,1192.346742
226.673963,65,106.069777,35,1192.386728
61.405763,65,174.621798,56,1192.426939
250.966304,65,124.690292,44,1192.467046
210.558804,65,91.170882,34,1192.50728
225.304801,65,66.578286,32,1192.547247
201.511624,65,129.148416,43,1192.587599
217.579441,65,114.280444,36,1192.628121
94.060766,65,135.99197,50,1192.667979
218.381513,65,67.225373,23,1192.708009
147.234903,65,53.215572,18,1192.747999
75.868314,65,180.445453,56,1192.788102
143.314071,65,58.637301,18,1193.361355
74.519666,65,162.511635,54,1193.405738
316.665085,65,93.172221,29,1193.446048
315.463276,65,89.674538,27,1193.486487
210.010913,65,79.104202,29,1193.526544
156.786314,65,126.132994,38,1193.566615
74.24776,65,132.559602,42,1193.607212
302.666318,65,115.446182,34,1193.647975
286.034804,65,85.685051,32,1193.687956
350.696321,65,90.548393,29,1193.72829
246.840431,65,74.880507,30,1193.768327
308.58825,65,98.590171,34,1193.808113
225.430425,65,120.849656,41,1193.847749
158.094522,65,107.809833,35,1193.887831
285.189584,65,91.549602,31,1193.932076
290.607584,65,89.365234,30,1193.97231
204.895358,65,70.170123,24,1194.012406
192.429836,65,55.337538,22,1194.052292
209.311507,65,72.50099,28,1194.092171
113.95363,65,179.573,53,1194.132318
87.051431,65,159.575137,52,1194.17244
390.45685,65,104.22253,32,1194.212236
211.070076,65,62.305387,23,1194.252525
340.737554,65,106.914728,32,1194.29277
312.402918,65,93.759577,30,1194.332488
130.687365,65,117.860033,37,1194.372512
161.583603,65,139.942851,44,1194.412082
270.381893,65,104.706169,37,1194.45195
30.26555,65,28.241117,15,1194.492071
193.587045,65,121.189791,42,1194.531551
303.21703,65,85.129275,29,1194.57162
204.357068,65,65.035467,21,1194.61281
275.062823,65,67.088636,26,1195.18755
235.448407,65,123.657006,41,1195.22787
172.289323,65,78.751058,30,1195.267817
255.877729,65,117.310665,41,1195.308106
298.482718,65,107.086755,34,1195.347951
89.295609,65,150.018547,50,1195.388207
278.154259,65,57.919808,21,1195.428382
248.508878,65,58.978836,23,1195.468493
225.597637,65,82.17197,30,1195.511584
186.908885,65,124.705443,40,1195.551698
214.098071,65,128.929891,44,1195.59126
378.719064,65,105.001129,33,1195.632638
170.691389,65,130.501147,42,1195.672324
276.729453,65,75.400234,27,1195.712172
191.402121,65,131.342077,44,1195.753128
271.606845,65,89.391948,33,1195.79295
298.595373,65,82.712823,26,1195.832946
250.209883,65,131.564153,43,1195.873234
193.254094,65,63.75515,24,1195.913475
244.475455,65,74.923299,25,1195.952769
317.047945,65,81.823844,26,1195.994623
340.777846,65,79.631529,34,1196.035339
316.951554,65,84.136213,29,1196.074716
396.118858,65,106.422026,33,1196.114488
334.214484,65,84.716838,30,1196.154791
253.537796,65,78.710359,26,1196.194937
162.332846,65,60.267557,22,1196.235082
370.39409,65,94.701413,32,1196.275038
280.615626,65,58.387961,23,1196.314735
341.154212,65,83.521196,26,1196.354251
91.793516,65,121.554599,45,1196.394458
377.352852,65,102.958866,33,1196.96888
300.808141,65,145.15841,46,1197.009449
384.092473,65,86.80766,27,1197.049439
255.967896,65,77.9441,30,1197.089467
421.609736,65,97.346289,30,1197.12973
318.895232,65,109.108445,35,1197.171037
384.667725,65,104.379818,31,1197.214829
357.695163,65,101.64624,32,1197.265941
348.151305,65,91.94087,29,1197.321412
223.344707,65,62.501038,25,1197.370213
378.32303,65,104.604881,34,1197.410306
129.921886,65,157.751947,54,1197.450548
201.422332,65,59.891009,27,1197.490585
327.494191,65,99.793024,33,1197.530644
315.923903,65,61.22238,24,1197.570437
290.626144,65,119.169255,40,1197.610563
319.146444,65,103.437409,33,1197.650827
320.832415,65,83.437073,28,1197.692366
180.795878,65,58.559585,18,1197.732638
149.522681,65,122.056929,44,1197.772633
263.165793,65,73.184404,27,1197.812631
368.736842,65,84.071279,29,1197.852121
292.589235,65,89.697359,27,1197.8922
443.947694,65,98.24295,31,1197.932168
302.675419,65,98.471876,33,1197.972571
336.593733,65,103.868199,35,1198.012911
133.289406,65,33.055027,16,1198.052895
259.980064,65,88.868352,30,1198.09274
220.32965,65,118.528359,41,1198.132631
373.024511,65,105.207802,32,1198.17317
313.96714,65,69.952477,26,1198.213406
326.538394,65,73.87142,24,1198.253101
127.243811,65,101.993761,37,1198.825609
172.888456,65,92.251874,35,1198.865664
347.385959,65,102.861564,31,1198.905866
112.077224,65,158.405217,50,1198.945685
241.882212,65,70.851802,25,1198.986304
409.72107,65,110.086769,34,1199.026205
321.625023,65,75.323623,27,1199.066159
337.607612,65,91.949674,28,1199.105978
281.303614,65,98.216638,33,1199.146307
304.746968,65,113.228324,36,1199.186425
282.308075,65,88.84166,31,1199.227052
174.698899,65,131.595711,47,1199.267123
115.462646,65,134.682714,47,1199.307393
289.848297,65,84.323174,31,1199.346832
372.827895,65,124.622512,40,1199.386853
325.900306,65,92.347908,29,1199.427048
425.150829,65,110.60218,33,1199.466817
137.012742,65,50.758873,19,1199.507354
213.766799,65,91.993306,33,1199.547326
308.423768,65,103.079986,34,1199.587164
330.734183,65,110.674963,32,1199.627262
339.622069,65,98.213183,32,1199.666877
139.619123,65,134.816204,43,1199.70668
300.741056,65,91.828535,32,1199.747179
264.82853,65,44.385318,20,1199.787276
208.098576,65,59.661685,24,1199.827602
276.434444,65,61.779426,22,1199.868729
105.339938,65,158.21743,52,1199.908862
234.535063,65,99.302401,36,1199.948817
190.910505,65,64.80867,26,1199.989416
350.059491,65,117.78044,36,1200.029646
383.121685,65,106.368474,34,1200.605047
294.394555,65,87.209126,28,1200.645209
-13.537109,65,182.50726,61,1200.685096
355.656189,65,102.022055,32,1200.725089
351.490267,65,101.50368,33,1200.765502
361.524624,65,102.353438,33,1200.805779
155.887544,65,54.593083,25,1200.845374
333.984291,65,105.269414,33,1200.885639
144.18219,65,53.040569,24,1200.924844
240.380928,65,87.227627,32,1200.965502
297.560982,65,71.946609,25,1201.009758
385.419241,65,107.186418,32,1201.050779
301.327369,65,104.869089,35,1201.091476
404.230194,65,93.091815,28,1201.132439
308.323246,65,85.758501,26,1201.174099
178.32823,65,118.534841,38,1201.215045
361.364338,65,90.527002,30,1201.254684
326.737028,65,102.0491,32,1201.294956
391.587245,65,88.26112,26,1201.334899
291.075839,65,76.861777,29,1201.374971
332.960504,65,103.343487,33,1201.415045
254.349268,65,108.004943,33,1201.455619
307.094569,65,107.71288,34,1201.495513
213.145066,65,55.927497,20,1201.535629
324.573654,65,118.937029,35,1201.575502
371.864469,65,96.843175,29,1201.615749
196.584105,65,46.818225,21,1201.655538
258.325031,65,57.351226,24,1201.695574
434.683196,65,114.043551,35,1201.735868
341.693737,65,107.255688,34,1201.775946
298.24697,65,97.231291,31,1201.8156
302.054075,65,97.425189,28,1201.855111
351.263525,65,92.975858,33,1202.431571
366.802772,65,79.031824,30,1202.471379
454.277701,65,94.953916,32,1202.511685
359.730282,65,86.360722,28,1202.552006
188.334317,65,72.124591,29,1202.591932
210.193382,65,77.401673,24,1202.632273
476.75504,65,103.307965,32,1202.672572
372.191861,65,83.082671,27,1202.712665
352.481038,65,97.70911,33,1202.753121
265.393102,65,72.419438,26,1202.793535
359.595769,65,88.91999,29,1202.833457
250.141052,65,88.298989,32,1202.873869
176.873604,65,69.30445,26,1202.914265
267.132441,65,99.741314,32,1202.954409
427.12963,65,119.629752,35,1202.994358
267.582669,65,88.325039,29,1203.03472
301.604016,65,74.713193,23,1203.075022
381.884003,65,104.017619,34,1203.11521
386.296091,65,80.147421,27,1203.155818
322.622371,65,62.151636,20,1203.196035
301.580467,65,61.864451,26,1203.236269
299.137374,65,87.050304,26,1203.276469
402.122973,65,101.795757,33,1203.31675
207.140721,65,73.881481,27,1203.361689
361.947815,65,109.425931,34,1203.40168
145.487886,65,54.347051,26,1203.441471
383.968618,65,109.209618,33,1203.481799
461.801832,65,90.029166,29,1203.52207
377.412624,65,90.280378,28,1203.562384
332.618646,65,80.514726,28,1203.602222
312.956803,65,91.152261,31,1203.642409
308.429279,65,75.326371,25,1204.221194
345.024005,65,79.220015,28,1204.261341
337.004534,65,87.475852,30,1204.301106
416.79166,65,111.863569,33,1204.341256
218.948657,65,57.239947,23,1204.381347
290.350017,65,85.046183,28,1204.421686
266.365471,65,55.495491,23,1204.46191
267.020675,65,114.911211,39,1204.501826
397.900703,65,104.333092,29,1204.541447
302.234837,65,115.284441,38,1204.581185
229.621488,65,75.124747,25,1204.621215
95.683548,65,54.085553,26,1204.661055
170.915696,65,72.642319,30,1204.700362
293.199309,65,76.693189,27,1204.740435
225.753455,65,79.689603,26,1204.779903
423.906376,65,90.835753,32,1204.820066
320.327108,65,92.570067,31,1204.860036
217.900559,65,64.569533,24,1204.904093
232.591933,65,88.700211,30,1204.943724
289.16356,65,73.703397,25,1204.983775
325.994576,65,122.475711,40,1205.023978
379.515767,65,90.476326,29,1205.064117
362.214613,65,96.22671,29,1205.104047
257.674356,65,74.873787,27,1205.143926
461.636081,65,100.949226,32,1205.184588
353.787526,65,87.764568,26,1205.22428
225.697922,65,76.855861,25,1205.2644
320.310588,65,62.567878,22,1205.304172
294.086899,65,88.000475,29,1205.34433
225.431295,65,85.991235,31,1205.384353
253.590294,65,55.299523,25,1205.42449
393.077812,65,107.246056,32,1205.464205
424.528374,65,107.045123,31,1206.043155
358.354352,65,93.022012,28,1206.083363
317.160359,65,72.535239,25,1206.123661
270.241297,65,59.007965,24,1206.164351
370.208037,65,90.800265,30,1206.204616
330.874684,65,88.616516,30,1206.244285
281.490799,65,116.163231,36,1206.285953
256.897079,65,88.186677,32,1206.326096
303.774458,65,85.66429,28,1206.366129
375.106163,65,101.563147,32,1206.405939
293.728163,65,83.965401,27,1206.446698
392.106359,65,116.631785,32,1206.487213
241.011966,65,59.242983,29,1206.527384
369.674029,65,79.564441,27,1206.567273
345.413746,65,73.836794,27,1206.60806
425.783282,65,86.781007,29,1206.648062
378.802353,65,82.563636,27,1206.688065
395.093977,65,89.401311,28,1206.728276
232.488119,65,91.956471,29,1206.768296
457.859251,65,115.496615,33,1206.808469
284.315359,65,66.177243,22,1206.848622
301.138639,65,119.265592,39,1206.892697
333.655566,65,102.932515,32,1206.932391
311.77944,65,66.262874,29,1206.976318
332.301736,65,96.348942,33,1207.016331
338.378062,65,71.214833,29,1207.05621
348.305012,65,84.433539,26,1207.096573
287.604982,65,85.842109,32,1207.136841
249.774762,65,80.89698,32,1207.177663
223.03703,65,64.320239,25,1207.217951
390.795653,65,102.540276,32,1207.25805
-3.394317,65,198.499221,63,1207.830385
359.482777,65,87.409436,26,1207.870504
273.449489,65,75.927542,27,1207.910984
108.881278,65,32.978035,17,1207.951027
369.466571,65,86.392161,27,1207.991288
351.912615,65,98.041977,29,1208.03167
487.860257,65,107.301751,29,1208.071981
197.311896,65,54.521167,23,1208.112091
279.965775,65,99.198204,34,1208.152309
290.433831,65,111.208944,36,1208.192546
395.461349,65,95.640334,29,1208.232668
233.092197,65,76.498397,27,1208.273087
358.970689,65,99.470337,27,1208.313304
353.334615,65,89.268117,26,1208.353404
348.129619,65,81.85687,24,1208.393721
456.465646,65,110.461284,29,1208.434585
268.714117,65,72.041246,24,1208.475099
32.141541,65,26.11658,16,1208.515557
258.207796,65,109.543175,34,1208.555721
357.557892,65,71.130557,25,1208.595877
309.340569,65,90.452548,31,1208.635547
297.993779,65,95.859184,29,1208.675654
410.515934,65,105.340818,29,1208.715492
318.619918,65,90.503834,30,1208.755646
208.702879,65,71.263052,23,1208.795379
445.504426,65,111.693945,31,1208.835463
351.151329,65,102.777815,30,1208.875518
325.114263,65,59.91881,22,1208.915294
389.730631,65,81.583668,25,1208.956358
322.437343,65,85.420417,30,1208.995968
278.664389,65,60.269501,23,1209.035898
419.328582,65,85.20313,24,1209.075769
413.136984,65,92.12288,27,1209.650402
430.287851,65,82.47612,23,1209.690626
189.546951,65,124.210798,39,1209.730218
412.892879,65,98.701253,29,1209.769862
395.577833,65,98.813913,29,1209.809933
212.833407,65,138.847267,46,1209.849802
513.120111,65,112.171406,29,1209.88993
419.108891,65,114.025157,31,1209.929824
508.290799,65,115.236476,30,1209.96998
406.037727,65,88.466494,28,1210.014024
275.440868,65,63.253524,24,1210.058091
82.610346,65,152.403675,49,1210.097414
316.921619,65,100.106724,31,1210.137537
425.629164,65,114.810492,31,1210.178168
400.510161,65,96.621999,30,1210.218386
339.649108,65,99.286208,31,1210.258316
507.364113,65,109.365359,29,1210.298775
368.84985,65,89.060884,26,1210.338866
305.937983,65,66.456513,22,1210.378623
362.322024,65,90.498046,29,1210.4187
320.80059,65,79.40139,26,1210.459363
467.550137,65,117.513293,33,1210.499564
475.214952,65,111.329014,30,1210.539571
468.571592,65,106.918168,32,1210.57981
384.104642,65,91.78634,29,1210.620421
342.792065,65,68.966946,22,1210.660471
340.437279,65,87.733736,27,1210.700709
374.714931,65,90.173447,30,1210.740807
293.673329,65,55.754882,27,1210.780418
572.121812,65,107.428449,27,1210.820232
339.471481,65,90.94604,28,1210.860176
393.278664,65,103.899287,30,1211.439077
370.67175,65,86.913849,27,1211.479715
349.696811,65,86.967924,25,1211.520239
197.387399,65,51.419237,19,1211.560426
196.331062,65,65.440432,23,1211.600823
288.929321,65,85.53023,29,1211.640901
313.44822,65,62.304809,22,1211.680894
506.493313,65,115.737389,28,1211.721029
385.342564,65,97.26016,31,1211.762636
509.517006,65,111.630893,30,1211.802792
353.406473,65,101.007151,26,1211.842575
356.877134,65,109.076874,31,1211.883671
363.349367,65,115.855652,32,1211.924002
274.045849,65,63.382343,22,1211.964493
413.164737,65,98.986375,29,1212.005372
36.106291,65,27.661756,10,1212.045606
268.231658,65,73.628426,26,1212.086067
163.037866,65,62.145284,21,1212.126257
489.703561,65,102.909191,27,1212.166693
381.381859,65,82.404501,22,1212.206723
226.399773,65,61.900275,24,1212.249189
459.050997,65,106.10012,29,1212.292045
443.855665,65,88.442148,25,1212.337446
452.915342,65,113.774949,31,1212.379406
471.675618,65,111.55648,29,1212.425691
405.624849,65,105.674964,29,1212.469252
469.13137,65,87.480935,26,1212.514731
279.342522,65,82.199503,26,1212.556873
548.457234,65,109.059002,29,1212.598819
445.918583,65,108.014874,28,1212.643442
164.358193,65,58.29173,18,1212.686947
490.264575,65,115.596904,32,1212.727849
413.629662,65,94.623101,31,1213.330554
347.307734,65,101.312377,24,1213.370808
361.557217,65,96.590502,29,1213.411022
364.001706,65,107.530675,34,1213.450884
435.397902,65,90.440285,27,1213.491459
573.034639,65,124.169862,31,1213.530852
416.114998,65,91.171628,28,1213.570791
527.995861,65,106.390139,29,1213.610907
453.875536,65,102.693547,29,1213.651028
273.179889,65,74.878332,25,1213.690872
388.994193,65,85.942177,27,1213.73061
377.774282,65,89.009007,23,1213.770836
332.590594,65,81.727402,27,1213.810871
403.565285,65,80.638367,22,1213.850954
267.091774,65,59.405051,22,1213.891331
288.300389,65,53.303408,21,1213.930989
326.779966,65,78.676549,23,1213.970726
389.238584,65,70.432493,26,1214.010835
373.815745,65,81.211162,28,1214.050896
