advantage_lam,alpha3,approxkl,clipfrac,cliprange,ent_coef,eplenmean,eplrewmean,eprewmean,explained_variance_l,explained_variance_v,fps,gamma,lf_coef,lr_a,lyapunov_lambda,lyapunov_loss,max_grad_norm,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss,vf_coef,violation_times
,1.5547372636335134e-05,0.024280546,0.22885743,,,65.0,58.66407216,18.68054161,0.1145097017288208,0.7331980168819427,1115,,,,0.0077487007,0.055231113,,318,-0.15413214,0.021478549,651264,623.7769229412079,651264,0.00040505113,,27.09
,1.5702846362698485e-05,0.038952008,0.31123048,,,65.0,49.85813225000001,20.58827648,0.10610711574554443,0.6326159238815308,1098,,,,0.0077568614,0.097760834,,319,-0.14652878,0.019383859,653312,625.6419401168823,653312,0.001036815,,23.81
,1.585987482632547e-05,0.027889982,0.24233398,,,65.0,53.37176872,21.96140052,0.10367006063461304,0.6766094863414764,1106,,,,0.007709579,0.10195251,,320,-0.13902566,-0.019399298,655360,627.4933111667633,655360,0.0016168077,,25.16
,1.6018473574588725e-05,0.029631922,0.24360351,,,65.0,53.661222710000004,21.67034418,0.11328125,0.7548573315143585,1092,,,,0.0076240464,0.062797226,,321,-0.13679293,-0.01047069,657408,629.3680081367493,657408,0.00088561047,,25.26
,1.6178658310334613e-05,0.03012175,0.26728517,,,65.0,54.54002592,21.774731820000003,0.1156693696975708,0.7771367579698563,1101,,,,0.0075519197,0.06707314,,322,-0.14253962,-0.016792886,659456,631.2284471988678,659456,0.0005063218,,25.59
,1.634044489343796e-05,0.021510387,0.22441407,,,65.0,39.243713490000005,22.318811689999997,0.12404602766036987,0.863690122961998,1084,,,,0.007526378,0.039555002,,323,-0.14911915,0.021583427,661504,633.117653131485,661504,0.00025334756,,19.96
,1.650384934237234e-05,0.03332679,0.2895996,,,65.0,34.80834257000001,23.628438899999995,0.11422646045684814,0.8741318881511688,1093,,,,0.007534092,0.04114044,,324,-0.14714256,0.011122273,663552,635.0028388500214,663552,0.0002879381,,18.52
,1.6668887835796063e-05,0.024082487,0.2455078,,,65.0,31.433443940000004,26.83617558,0.12194490432739258,0.8386910706758499,1098,,,,0.0075270645,0.041663107,,325,-0.14256556,0.023723392,665600,636.8685071468353,665600,0.00047342054,,17.44
,1.6835576714154023e-05,0.03537988,0.28310546,,,65.0,33.62035636,27.5686076,0.1119832992553711,0.8284477442502975,1027,,,,0.007561268,0.05776147,,326,-0.13594231,0.014787683,667648,638.8621029853821,667648,0.00068311667,,18.27
,1.7003932481295565e-05,0.028955007,0.25932616,,,65.0,37.176502670000005,28.919088729999995,0.10722887516021729,0.7308512926101685,1105,,,,0.0075574527,0.07041215,,327,-0.123453975,-0.009288714,669696,640.7154641151428,669696,0.0010504312,,19.67
,1.717397180610852e-05,0.032602195,0.2541992,,,65.0,33.89352085,25.947591769999995,0.11025118827819824,0.6968802213668823,1098,,,,0.00745428,0.06031259,,328,-0.108373865,-0.011543864,671744,642.5803039073944,671744,0.0008455418,,17.26
,1.7345711524169604e-05,0.021752063,0.22924805,,,65.0,35.38790538999999,28.502338169999998,0.11799800395965576,0.820601224899292,1105,,,,0.007402918,0.053122092,,329,-0.10389557,0.034409996,673792,644.4341721534729,673792,0.00072188594,,18.07
,1.75191686394113e-05,0.029523332,0.2737793,,,65.0,35.04523008,32.3579319,0.11446690559387207,0.8692701458930969,1119,,,,0.007439115,0.051340967,,330,-0.10163478,0.023963714,675840,646.2647309303284,675840,0.0007183173,,18.48
,1.7694360325805414e-05,0.024695845,0.22734375,,,65.0,37.271871499999996,36.73482765999999,0.12264502048492432,0.9309852793812752,1098,,,,0.0074634105,0.0506068,,331,-0.09457865,0.005036069,677888,648.1301898956299,677888,0.00041323947,,20.25
,1.7871303929063468e-05,0.024169987,0.2340332,,,65.0,34.422013029999995,38.07889427999999,0.12196218967437744,0.9064097329974174,1075,,,,0.007447771,0.07085176,,332,-0.083680816,0.0020548971,679936,650.034716129303,679936,0.0005349498,,18.61
,1.8050016968354102e-05,0.079943076,0.24472657,,,65.0,37.84797572,34.314646440000004,0.10392671823501587,0.5746694505214691,1116,,,,0.007284983,0.12056222,,333,-0.09466523,-0.22428592,681984,651.8696091175079,681984,0.0024407483,,18.9
,1.8230517138037643e-05,0.020626416,0.21201172,,,65.0,38.66152219,35.588830009999995,0.1160922646522522,0.8531451970338821,1110,,,,0.0070029786,0.065754704,,334,-0.10303541,0.019564945,684032,653.7142601013184,684032,0.0009680015,,19.21
,1.841282230941802e-05,0.04003229,0.2544922,,,65.0,40.7019424,35.908525960000006,0.11165708303451538,0.8065099716186523,1112,,,,0.006937582,0.0769495,,335,-0.08538497,-0.08089854,686080,655.5560848712921,686080,0.0013522365,,19.91
,1.85969505325122e-05,0.030689996,0.25463867,,,65.0,41.75042838,39.72696785000001,0.11112093925476074,0.812121644616127,1100,,,,0.0068675973,0.102145925,,336,-0.087108396,0.027108926,688128,657.4175379276276,688128,0.0016627026,,21.19
,1.878292003783732e-05,0.022886105,0.22587891,,,65.0,40.77319623,38.02355007,0.12723588943481445,0.8524858355522156,1112,,,,0.0068592555,0.077022195,,337,-0.10274257,-0.00890315,690176,659.259349822998,690176,0.0012258504,,20.42
,1.8970749238215696e-05,0.022850107,0.22983399,,,65.0,43.73601755,37.17055118999999,0.10882961750030518,0.7793993353843689,1100,,,,0.006836114,0.07572578,,338,-0.12387176,-0.015189168,692224,661.1210300922394,692224,0.0013630218,,21.89
,1.9160456730597854e-05,0.020302849,0.20766601,,,65.0,40.848695799999994,37.78172755,0.11572283506393433,0.7797839194536209,963,,,,0.0068057044,0.071519196,,339,-0.14173546,0.01498813,694272,663.2480130195618,694272,0.0014355809,,20.78
,1.9352061297903833e-05,0.027148742,0.23569337,,,65.0,41.66924256,39.45267579,0.11487430334091187,0.7448566854000092,993,,,,0.006754513,0.08827587,,340,-0.14317615,-0.044387884,696320,665.3100771903992,696320,0.00236295,,20.79
,1.954558191088287e-05,0.025048375,0.2446289,,,65.0,47.578016229999996,43.29760529999999,0.11452227830886841,0.8043506145477295,1052,,,,0.0067089,0.08358353,,341,-0.14063416,-0.0064015156,698368,667.2560880184174,698368,0.0018613881,,23.44
,1.9741037729991697e-05,0.023458192,0.21694335,,,65.0,41.84235757,46.039256990000005,0.11608117818832397,0.7962563037872314,985,,,,0.006677343,0.070805885,,342,-0.14749241,-0.019015662,700416,669.3349919319153,700416,0.0026061498,,20.87
,1.9938448107291614e-05,0.032818727,0.26748046,,,65.0,37.95544787,48.19903958,0.12011891603469849,0.8367308229207993,1029,,,,0.0066218027,0.081422746,,343,-0.14999446,-0.04233477,702464,671.3247110843658,702464,0.0017782052,,19.49
,2.013783258836453e-05,0.029101852,0.2413086,,,65.0,33.488952870000006,46.68704407999999,0.11884886026382446,0.8195081055164337,976,,,,0.006573205,0.0736109,,344,-0.13922782,-0.00077940075,704512,673.4221529960632,704512,0.002118428,,17.31
,2.0339210914248177e-05,0.027143946,0.23530273,,,65.0,32.50744734,46.23684079,0.12307029962539673,0.8166397362947464,1033,,,,0.006574041,0.07974787,,345,-0.121140435,-0.015357393,706560,675.4036650657654,706560,0.0022452436,,17.31
,2.054260302339066e-05,0.026834955,0.23989257,,,65.0,28.784515559999996,47.04059133000001,0.14014530181884766,0.9162122160196304,1050,,,,0.0065663746,0.05141,,346,-0.12379539,0.01356441,708608,677.3542859554291,708608,0.00083943864,,15.53
,2.0748029053624566e-05,0.026704002,0.24492188,,,65.0,26.20615564,50.40090640999999,0.12308645248413086,0.928030900657177,1004,,,,0.006589812,0.068661325,,347,-0.14387642,0.024611866,710656,679.3927981853485,710656,0.00076756894,,14.45
,2.095550934416081e-05,0.024567021,0.23325196,,,65.0,26.33199452000001,54.335160079999994,0.10721182823181152,0.8572052717208862,1077,,,,0.00659502,0.085091814,,348,-0.15009344,0.011087723,712704,681.2932090759277,712704,0.0023080488,,14.31
,2.1165064437602418e-05,0.026459772,0.23901367,,,65.0,28.310727600000003,56.37300994999999,0.11342978477478027,0.9206763207912445,1027,,,,0.0065754065,0.0949672,,349,-0.15105955,-0.025841782,714752,683.2872638702393,714752,0.0012424822,,15.03
,2.1376715081978443e-05,0.029306894,0.25629884,,,65.0,32.79664085,58.937830639999994,0.10990601778030396,0.8936630636453629,1028,,,,0.006535026,0.08717327,,350,-0.15522921,0.018651498,716800,685.279501914978,716800,0.0017628775,,17.02
,2.1590482232798227e-05,0.024816314,0.22167969,,,65.0,31.40670758,59.59968486000002,0.11475181579589844,0.9514585398137569,1001,,,,0.0065282197,0.06478973,,351,-0.16364506,0.005458474,718848,687.3247311115265,718848,0.0008192326,,16.3
,2.1806387055126208e-05,0.026141003,0.22915038,,,65.0,34.24774542,61.18964115000001,0.1198682188987732,0.8943338468670845,1035,,,,0.0065301135,0.09185462,,352,-0.16753511,-0.00571052,720896,689.3027648925781,720896,0.0018720746,,17.31
,2.2024450925677472e-05,0.0256219,0.2511719,,,65.0,32.87692581,60.41768038,0.12355703115463257,0.8913271948695183,1093,,,,0.0064994707,0.077656604,,353,-0.16850443,-0.0040306775,722944,691.1764681339264,722944,0.0016822409,,16.59
,2.2244695434934248e-05,0.023315988,0.21049805,,,65.0,34.075804399999996,60.132060419999995,0.112548828125,0.8589464128017426,1040,,,,0.0064776577,0.08340728,,354,-0.16977267,0.022125708,724992,693.145082950592,724992,0.0023006091,,16.86
,2.246714238928359e-05,0.024618197,0.22949219,,,65.0,29.75767322,58.90911692,0.13774830102920532,0.9144071787595749,1042,,,,0.006472441,0.043557256,,355,-0.17500788,0.0012481821,727040,695.1194379329681,727040,0.0011678926,,15.37
,2.2691813813176428e-05,0.029659387,0.24047852,,,65.0,24.928423759999998,59.42308354000001,0.13591206073760986,0.9629928208887577,1076,,,,0.0064609237,0.046386685,,356,-0.19107115,0.0015246205,729088,697.0222060680389,729088,0.0004883224,,13.07
,2.291873195130819e-05,0.029159442,0.2512207,,,65.0,18.928542000000004,60.04822262999999,0.11771517992019653,0.9359838888049126,928,,,,0.00644889,0.04424949,,357,-0.20895424,-0.012422914,731136,699.2289209365845,731136,0.0009792431,,10.46
,2.3147919270821273e-05,0.052295405,0.23232421,,,65.0,17.37827026,62.07614675000001,0.09282827377319336,0.9591577537357807,1098,,,,0.0064032734,0.07031248,,358,-0.20638832,-0.036469743,733184,701.0939440727234,733184,0.0004900101,,9.04
,2.3379398463529486e-05,0.025969863,0.22416992,,,65.0,18.522408950000003,62.08768542999999,0.12358134984970093,0.9608516022562981,1114,,,,0.00633579,0.03747263,,359,-0.19120812,-0.02341689,735232,702.9318549633026,735232,0.00050718355,,9.49
,2.361319244816478e-05,0.02028541,0.20825195,,,65.0,22.790539640000002,67.54352488,0.11558514833450317,0.9109603464603424,1116,,,,0.006291455,0.054441143,,360,-0.17956612,0.023188142,737280,704.7662019729614,737280,0.0018283918,,11.79
,2.384932437264643e-05,0.020054111,0.20727539,,,65.0,22.745385869999996,70.60320967,0.1422722339630127,0.9185763671994209,1104,,,,0.006283858,0.036957912,,361,-0.18858305,-0.0069523416,739328,706.6206328868866,739328,0.0014050698,,12.33
,2.4087817616372896e-05,0.02784555,0.22949219,,,65.0,21.690180769999998,72.30058273,0.11202037334442139,0.8851923495531082,1103,,,,0.006229648,0.046609472,,362,-0.19715878,-0.04749564,741376,708.4765679836273,741376,0.0016787967,,11.27
,2.4328695792536626e-05,0.017762406,0.19028321,,,65.0,17.819222879999998,73.45343651,0.17215067148208618,0.9450179226696491,1067,,,,0.0061420277,0.025263935,,363,-0.21930118,0.017593723,743424,710.3956708908081,743424,0.00051594136,,9.2
,2.457198275046199e-05,0.022977512,0.22026367,,,65.0,17.14409842,76.70558538,0.12308919429779053,0.9564486742019653,1098,,,,0.0061478717,0.027774382,,364,-0.2422839,-0.0034107924,745472,712.2600810527802,745472,0.0011008827,,8.65
,2.4817702577966613e-05,0.024535509,0.22792968,,,65.0,16.903197070000004,82.15199664000002,0.1718999743461609,0.9226731956005096,1107,,,,0.0061244136,0.042349778,,365,-0.2541172,0.024649123,747520,714.1096029281616,747520,0.0013912141,,8.46
,2.506587960374628e-05,0.02178746,0.21596679,,,65.0,16.84601811,84.42337267,0.17774856090545654,0.9554698839783669,1111,,,,0.0061150803,0.023068296,,366,-0.28136835,-0.006339836,749568,715.9534270763397,749568,0.00083932217,,8.22
,2.5316538399783743e-05,0.026469562,0.23603515,,,65.0,16.689266229999998,85.23715219,0.11234146356582642,0.9346741884946823,1110,,,,0.006110889,0.041991122,,367,-0.28386515,0.02043333,751616,717.7978961467743,751616,0.0014334691,,7.65
,2.556970378378158e-05,0.028464219,0.23369141,,,65.0,16.42595665,85.17542155,0.17973119020462036,0.9373577460646629,1102,,,,0.006119654,0.037813865,,368,-0.2868364,-0.0127944695,753664,719.6555161476135,753664,0.0012205935,,7.32
,2.5825400821619396e-05,0.02080397,0.19956055,,,65.0,16.9963946,86.77221969,0.17340517044067383,0.9759087227284908,1098,,,,0.0061339242,0.027906358,,369,-0.30620396,0.030953085,755712,721.5197720527649,755712,0.0005708777,,7.58
,2.608365482983559e-05,0.03090255,0.26835936,,,65.0,15.087221640000001,88.52658562,0.15158355236053467,0.9316544160246849,964,,,,0.0061631575,0.030573433,,370,-0.3049683,0.006060428,757760,723.6433351039886,757760,0.0016242908,,6.18
,2.6344491378133946e-05,0.026085902,0.22583008,,,65.0,15.991271579999998,90.59689456,0.15643680095672607,0.9364156797528267,1041,,,,0.0061794757,0.033712864,,371,-0.30058652,0.015768971,759808,725.6108329296112,759808,0.0016696227,,6.73
,2.6607936291915287e-05,0.02145812,0.20654297,,,65.0,15.86120411,91.57639455,0.18630778789520264,0.9784143380820751,1030,,,,0.006168062,0.019791204,,372,-0.31156015,0.019137753,761856,727.5980110168457,761856,0.00050631474,,6.58
,2.687401565483444e-05,0.022160513,0.22875977,,,65.0,16.377383870000003,94.58449207,0.15783590078353882,0.9623397812247276,869,,,,0.006183876,0.0268837,,373,-0.32671288,0.026738202,763904,729.9538910388947,763904,0.0008692827,,6.97
,2.7142755811382785e-05,0.023232294,0.23012695,,,65.0,16.835896619999996,95.91926208999999,0.13967448472976685,0.9795120358467102,887,,,,0.0061961324,0.02745477,,374,-0.33585513,0.002892246,765952,732.2614779472351,765952,0.00067873707,,7.36
,2.741418336949661e-05,0.030956987,0.26459962,,,65.0,16.65424698,95.82983861000002,0.18806052207946777,0.9731139205396175,798,,,,0.0061807767,0.025499344,,375,-0.3273039,-0.023416696,768000,734.8269281387329,768000,0.00061162526,,7.14
,2.7688325203191578e-05,0.033502996,0.2668457,,,65.0,18.65631639,96.48517507000001,0.11912840604782104,0.943717747926712,1044,,,,0.006151681,0.03147189,,376,-0.31662196,0.006122845,770048,736.7883749008179,770048,0.0017518128,,8.28
,2.7965208455223495e-05,0.02980366,0.25478515,,,65.0,17.345520709999995,94.82408748000002,0.14427083730697632,0.9068145081400871,1037,,,,0.006144988,0.03364996,,377,-0.32628173,0.022786092,772096,738.7635538578033,772096,0.0018904351,,7.2
,2.824486053977573e-05,0.026077876,0.24384765,,,65.0,18.65616453,100.77845764999998,0.14441382884979248,0.8865676671266556,914,,,,0.0061654197,0.029239107,,378,-0.3346098,0.034141373,774144,741.0043849945068,774144,0.0035705487,,7.75
,2.8527309145173487e-05,0.028477808,0.24609375,,,65.0,19.52932666,105.29217238,0.16129159927368164,0.9281456619501114,1078,,,,0.006195092,0.037094124,,379,-0.33227196,0.019603424,776192,742.9032311439514,776192,0.0020367997,,7.94
,2.8812582236625223e-05,0.026540283,0.22651367,,,65.0,19.44221903,107.83744385999998,0.13203322887420654,0.9446122981607914,1048,,,,0.00621172,0.036819886,,380,-0.33450377,0.033690315,778240,744.8560748100281,778240,0.0018974477,,7.77
,2.9100708058991477e-05,0.031611893,0.2541504,,,65.0,19.40366982,109.14913583999999,0.1531832218170166,0.8524489849805832,969,,,,0.0062108696,0.034590792,,381,-0.34597957,-0.0078073516,780288,746.9688830375671,780288,0.003962465,,7.56
,2.9391715139581393e-05,0.02377664,0.24165039,,,65.0,19.63650563,110.69787979,0.15401136875152588,0.9328550547361374,868,,,,0.0062317224,0.03002524,,382,-0.35788384,0.02769422,782336,749.326169013977,782336,0.001727545,,7.52
,2.9685632290977207e-05,0.038524803,0.25424805,,,65.0,19.67299047,114.84290045000002,0.1689208745956421,0.957878477871418,784,,,,0.006265209,0.03443156,,383,-0.35078633,-0.013971688,784384,751.9377520084381,784384,0.0013860838,,7.26
,2.998248861388698e-05,0.03799972,0.28461915,,,65.0,19.508485620000002,116.84499718000001,0.16365689039230347,0.9206459671258926,943,,,,0.006261143,0.023456436,,384,-0.33135206,0.054776527,786432,754.107880115509,786432,0.0025085025,,6.94
,3.0282313500025848e-05,0.031755544,0.25649413,,,65.0,21.31132526,121.35252846000003,0.08639991283416748,0.8856381624937057,937,,,,0.0063015623,0.10350132,,385,-0.31278044,0.03048109,788480,756.2918639183044,788480,0.0053483034,,7.49
,3.058513663502611e-05,0.029142117,0.24697265,,,65.0,22.660383850000002,121.42126858,0.11866486072540283,0.9031915590167046,938,,,,0.0063075526,0.07137285,,386,-0.30286738,-0.008747978,790528,758.4746820926666,790528,0.003637358,,8.02
,3.089098800137637e-05,0.02573514,0.2523926,,,65.0,23.58993819,122.81880172000001,0.144744873046875,0.9230155572295189,768,,,,0.0063003683,0.043674253,,387,-0.30557007,0.042332582,792576,761.1410779953003,792576,0.003291643,,8.48
,3.119989788139013e-05,0.024115039,0.23491211,,,65.0,24.465417750000007,127.44703761999999,0.12713408470153809,0.8473914414644241,1071,,,,0.0063370974,0.06648342,,388,-0.31554464,0.07894148,794624,763.0526430606842,794624,0.007140469,,9.21
,3.151189686020403e-05,0.027020678,0.24199219,,,65.0,24.816458560000004,129.4992715,0.13284718990325928,0.8405050337314606,832,,,,0.0063721156,0.06282844,,389,-0.30768466,0.04501257,796672,765.5126209259033,796672,0.0072428742,,9.09
,3.182701582880607e-05,0.029330516,0.23735352,,,65.0,25.994135439999994,139.06128537,0.1428471803665161,0.7947377413511276,1068,,,,0.0063865916,0.040426202,,390,-0.29681236,-0.0008178378,798720,767.4302859306335,798720,0.0104475375,,9.09
,3.214528598709413e-05,0.027159568,0.25434572,,,65.0,25.919871930000003,138.25350397,0.15508031845092773,0.8519291281700134,1065,,,,0.006428619,0.081856966,,391,-0.2975265,0.102377415,800768,769.3534181118011,800768,0.007299538,,8.75
,3.246673884696507e-05,0.038384244,0.276709,,,65.0,25.262415410000003,141.21182853,0.16008269786834717,0.9240107759833336,953,,,,0.006489601,0.034237422,,392,-0.3167121,0.040575553,802816,771.502729177475,802816,0.004102255,,8.27
,3.279140623543472e-05,0.028173532,0.24956055,,,65.0,26.74056318,145.54264175,0.11876624822616577,0.8599855899810791,950,,,,0.0065170466,0.08250787,,393,-0.33159703,0.06172546,804864,773.6570279598236,804864,0.008541225,,8.84
,3.311932029778907e-05,0.024665592,0.23798828,,,65.0,28.448936289999995,151.56325127999997,0.13394790887832642,0.8825894296169281,739,,,,0.0065474,0.040492117,,394,-0.33311126,0.0393348,806912,776.4269227981567,806912,0.008204322,,9.58
,3.345051350076696e-05,0.021022407,0.21459961,,,65.0,31.364269669999995,166.38996188,0.12986969947814941,0.8414958119392395,1043,,,,0.006566289,0.068856046,,395,-0.33497185,-0.0049648928,808960,778.3899748325348,808960,0.012370296,,10.31
,3.378501863577463e-05,0.022657553,0.22651367,,,65.0,35.059316779999996,180.11072644,0.10759085416793823,0.7966746538877487,980,,,,0.0065701604,0.09828045,,396,-0.3439861,0.004680753,811008,780.4795010089874,811008,0.019053036,,11.69
,3.412286882213237e-05,0.027564365,0.25058594,,,65.0,39.58677618,196.15608109000004,0.0994444489479065,0.7362878322601318,954,,,,0.0065707043,0.1064541,,397,-0.34023613,0.04245761,813056,782.6249430179596,813056,0.028319767,,13.26
,3.4464097510353694e-05,0.02440973,0.24594727,,,65.0,42.537535469999995,207.14079335000002,0.12455791234970093,0.8062953948974609,909,,,,0.0065870704,0.08019307,,398,-0.3330485,-0.015254043,815104,784.8769271373749,815104,0.02201562,,14.13
,3.480873848545723e-05,0.024186278,0.22949219,,,65.0,43.781652999999984,212.1724439,0.11281150579452515,0.7411561608314514,1011,,,,0.006572948,0.09120881,,399,-0.34443873,-0.041485928,817152,786.901547908783,817152,0.029267078,,14.5
,3.51568258703118e-05,0.024822416,0.23554687,,,65.0,42.95596020999999,213.97992472,0.12221968173980713,0.7151537537574768,885,,,,0.0065799626,0.08415826,,400,-0.36131448,0.038868017,819200,789.2145500183105,819200,0.03512185,,14.05
,3.550839412901492e-05,0.02905954,0.2635254,,,65.0,45.15657848000001,233.75066998999995,0.12022936344146729,0.7324659824371338,937,,,,0.006591567,0.076758385,,401,-0.3670436,0.017163541,821248,791.3984980583191,821248,0.034982562,,14.53
,3.586347807030507e-05,0.021258842,0.21621093,,,65.0,45.16146552,233.28666223999997,0.13341623544692993,0.718466728925705,999,,,,0.0065903342,0.15705924,,402,-0.36238462,-0.045455508,823296,793.4475409984589,823296,0.035692852,,14.84
,3.622211285100812e-05,0.025613328,0.23920898,,,65.0,47.35279994,248.96188544,0.10845071077346802,0.6994707882404327,915,,,,0.0065904967,0.10531102,,403,-0.35080665,0.0127275465,825344,795.686126947403,825344,0.04419704,,15.11
,3.65843339795182e-05,0.03564906,0.2751953,,,65.0,51.4192732,254.63999522999998,0.09467297792434692,0.54088094830513,835,,,,0.006568983,0.09967408,,404,-0.3387233,-0.084593885,827392,798.1375257968903,827392,0.061976224,,16.91
,3.6950177319313384e-05,0.027466651,0.2560547,,,65.0,53.38989805999999,262.25510196000005,0.11881023645401001,0.6779971122741699,1024,,,,0.0065429593,0.08614285,,405,-0.33360243,0.042561017,829440,800.1362960338593,829440,0.053096067,,17.21
,3.731967909250652e-05,0.0263275,0.23842773,,,65.0,57.77188431999999,275.1851648,0.09450805187225342,0.6555865108966827,990,,,,0.0065627857,0.15711424,,406,-0.34482196,-0.050100774,831488,802.2052431106567,831488,0.062060863,,18.6
,3.7692875883431584e-05,0.026634376,0.25800782,,,65.0,57.87350178,285.7632807,0.11404943466186523,0.6219311952590942,1003,,,,0.0065512294,0.07808382,,407,-0.35078996,-0.048233263,833536,804.2470030784607,833536,0.063584864,,18.01
,3.80698046422659e-05,0.022088692,0.23344727,,,65.0,57.89074506000001,290.23739895,0.11051464080810547,0.6170027852058411,1023,,,,0.006552673,0.07903594,,408,-0.34728894,-0.0077474923,835584,806.2475979328156,835584,0.07186749,,17.86
,3.845050268868856e-05,0.022912566,0.22836915,,,65.0,59.73505263999999,294.79941234,0.11483043432235718,0.5889497697353363,875,,,,0.0065597696,0.10328418,,409,-0.34421685,-0.002489911,837632,808.5866332054138,837632,0.07903698,,18.14
,3.883500771557545e-05,0.030717831,0.2751953,,,65.0,61.18576788,304.11620346,0.09507393836975098,0.5542765259742737,1022,,,,0.0065336926,0.10909064,,410,-0.3386207,-0.06392311,839680,810.589586019516,839680,0.083623394,,18.8
,3.922335779273121e-05,0.025250766,0.22631836,,,65.0,65.00887214,317.49678446999997,0.09486758708953857,0.5807791948318481,1110,,,,0.00650196,0.13432333,,411,-0.34573692,-0.05933895,841728,812.4338431358337,841728,0.08398652,,20.21
,3.961559137065852e-05,0.024350155,0.2479004,,,65.0,65.32694852,326.72631062,0.09814614057540894,0.5486741662025452,1069,,,,0.006474532,0.10100158,,412,-0.34977922,0.0037541457,843776,814.3484718799591,843776,0.08870234,,20.09
,4.0011747284365105e-05,0.023339087,0.2397461,,,65.0,67.82619432,336.53498776,0.0874670147895813,0.5881607830524445,916,,,,0.0064625614,0.12907386,,413,-0.3459527,-0.025010174,845824,816.5847609043121,845824,0.078283325,,20.98
,4.0411864757208756e-05,0.02150645,0.22529297,,,65.0,68.39134179000001,335.88083023,0.09771496057510376,0.6002093851566315,979,,,,0.006451086,0.112610996,,414,-0.34839734,-0.043129615,847872,818.6771769523621,847872,0.09226709,,21.19
,4.081598340478084e-05,0.023285888,0.23134765,,,65.0,70.47078883,343.00089188000004,0.0967894196510315,0.606434553861618,986,,,,0.0064376756,0.11262123,,415,-0.3387292,0.036272738,849920,820.7536730766296,849920,0.08924506,,21.93
,4.122414323882865e-05,0.025303885,0.2376953,,,65.0,73.48530332,345.97924255,0.09000235795974731,0.5155618190765381,1041,,,,0.0064387335,0.1863004,,416,-0.33864182,-0.030164966,851968,822.7199490070343,851968,0.114006594,,22.34
,4.163638467121694e-05,0.017640665,0.1921875,,,65.0,75.05500085999999,373.79229433999996,0.10423421859741211,0.622398853302002,1077,,,,0.0064286524,0.08596198,,417,-0.34770238,0.0266329,854016,824.6209580898285,854016,0.10657562,,21.56
,4.2052748517929106e-05,0.023288777,0.22265625,,,65.0,79.54091475,373.78476165,0.08902549743652344,0.6072943210601807,1091,,,,0.0064459345,0.16627708,,418,-0.35637861,0.010311142,856064,826.4974548816681,856064,0.12138033,,21.9
,4.24732760031084e-05,0.024718978,0.23930664,,,65.0,83.84321867999999,396.1660230499999,0.08495956659317017,0.5124251842498779,1046,,,,0.0064409426,0.13839674,,419,-0.3666835,-0.0328195,858112,828.4552710056305,858112,0.13263673,,23.14
,4.289800876313949e-05,0.021404851,0.22167969,,,65.0,88.07676034999999,410.25178892,0.08877456188201904,0.49212968349456787,1030,,,,0.0064321584,0.11594772,,420,-0.3700587,0.010477693,860160,830.4422800540924,860160,0.16115376,,24.21
,4.3326988850770884e-05,0.025850972,0.25703126,,,65.0,89.22836042999998,417.49469755999996,0.10115396976470947,0.6200187504291534,1030,,,,0.00642306,0.12249954,,421,-0.36980146,-0.057001878,862208,832.4293420314789,862208,0.1475108,,24.67
,4.376025873927859e-05,0.026523162,0.24389648,,,65.0,89.50805005000001,432.3587088799999,0.09928131103515625,0.5537469387054443,1079,,,,0.0064072935,0.106220365,,422,-0.3694689,0.00810989,864256,834.3263421058655,864256,0.14330259,,24.21
,4.419786132667138e-05,0.02935102,0.26645508,,,65.0,91.39033959000002,435.24793602,0.08042258024215698,0.5128040313720703,1077,,,,0.0064075044,0.11777781,,423,-0.368784,0.034929026,866304,836.2267880439758,866304,0.18332511,,24.25
,4.4639839939938095e-05,0.026431274,0.24658203,,,65.0,96.24771822000001,465.36598652,0.0875248908996582,0.4447961449623108,1095,,,,0.0063984655,0.16987908,,424,-0.37120843,-0.084248394,868352,838.0970239639282,868352,0.2102282,,25.09
,4.508623833933748e-05,0.028157603,0.25825197,,,65.0,101.59203606,489.42924196,0.08589255809783936,0.42007559537887573,1099,,,,0.0063852533,0.10351513,,425,-0.37838888,0.0058349376,870400,839.9609639644623,870400,0.20639782,,25.98
,4.553710072273085e-05,0.020432469,0.21816406,,,65.0,100.45178801999998,489.00435810999994,0.09035366773605347,0.464297890663147,1099,,,,0.0063902615,0.08377652,,426,-0.3897118,0.042127855,872448,841.8246700763702,872448,0.21332066,,25.62
,4.599247172995816e-05,0.025063958,0.2446289,,,65.0,98.89157987000003,501.37917054999997,0.08924150466918945,0.40494126081466675,1028,,,,0.006407243,0.08726147,,427,-0.40646577,0.10284388,874496,843.8156011104584,874496,0.22974229,,24.67
,4.645239644725774e-05,0.033311047,0.29311523,,,65.0,99.48858262999998,520.56567771,0.09083664417266846,0.3832318186759949,1113,,,,0.006438115,0.079008766,,428,-0.40653282,0.06986294,876544,845.6553812026978,876544,0.25817117,,24.41
,4.691692041173032e-05,0.027441215,0.2607422,,,65.0,103.68490742999998,533.56036932,0.0757034420967102,0.38963037729263306,1102,,,,0.006439876,0.120954715,,429,-0.4004743,-0.12351034,878592,847.513808965683,878592,0.22904143,,25.7
