advantage_lam,alpha3,approxkl,clipfrac,cliprange,ent_coef,eplenmean,eplrewmean,eprewmean,explained_variance_l,explained_variance_v,fps,gamma,lf_coef,lr_a,lyapunov_lambda,lyapunov_loss,max_grad_norm,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss,vf_coef,violation_times
,0.0020424834973706268,0.033767823,0.28286132,,,65.0,195.35530921999998,434.19886041000007,0.09793245792388916,0.9176753610372543,1102,,,,0.011496613,0.09694795,,360,0.047070865,0.019062486,737280,1560.4999849796295,737280,0.05313284,,37.32
,0.002062908332344333,0.03589334,0.29194337,,,65.0,196.74508027,440.37505046,0.09282875061035156,0.9200895354151726,1088,,,,0.011443391,0.105548844,,361,0.052323718,0.048725914,739328,1562.38237118721,739328,0.050181083,,38.01
,0.0020835374156677766,0.03443752,0.28203124,,,65.0,196.12391117999996,440.00971604000006,0.0953415036201477,0.9347086101770401,1092,,,,0.011384534,0.09354578,,362,0.032194816,-0.08208388,741376,1564.269432067871,741376,0.041215677,,37.77
,0.0021043727898244543,0.040678788,0.29643553,,,65.0,205.20994394999997,450.47286196,0.08561831712722778,0.8796094357967377,1110,,,,0.011247431,0.110698566,,363,0.020316372,-0.12409482,743424,1566.1148998737335,743424,0.07618729,,38.83
,0.0031881247765840484,0.028866734,0.2697754,,,65.0,215.11647904,472.2293697599999,0.08773535490036011,0.8664031773805618,1097,,,,0.011172027,0.11404364,,364,0.023147065,0.0121838795,745472,1567.9809720516205,745472,0.08352223,,39.62
,0.004830009036524834,0.029132849,0.2618164,,,65.0,226.67566714999998,496.96749824,0.08289015293121338,0.8940320611000061,1097,,,,0.011165274,0.105454996,,365,0.015189463,0.08110931,747520,1569.8475000858307,747520,0.07016213,,41.37
,0.004878309126890083,0.027433878,0.25078124,,,65.0,218.67203099,490.1618133099999,0.09901106357574463,0.9135489165782928,1095,,,,0.011148872,0.08523445,,366,0.026690718,-0.0647362,749568,1571.7176311016083,749568,0.055862796,,40.07
,0.004927092218158983,0.024509266,0.25126952,,,65.0,209.99989252,484.68298726,0.09552991390228271,0.9325021803379059,1101,,,,0.011121696,0.106686786,,367,0.044508517,0.056236885,751616,1573.5769338607788,751616,0.043218784,,38.87
,0.004976363140340573,0.043601472,0.3140625,,,65.0,203.06083798000003,471.81017968,0.09573739767074585,0.8767182156443596,1104,,,,0.01108933,0.112987176,,368,0.026402405,-0.066989385,753664,1575.430988073349,753664,0.07819818,,37.36
,0.005026126771743978,0.036316015,0.2782715,,,65.0,204.94422319000006,468.91468501,0.08979290723800659,0.8939956501126289,1119,,,,0.011023594,0.11193935,,369,0.008020624,0.014556748,755712,1577.2616369724274,755712,0.064369366,,37.75
,0.005076388039461418,0.027434593,0.2511719,,,65.0,212.32869973999993,483.13682131,0.08061891794204712,0.8756653144955635,1098,,,,0.011007274,0.11870156,,370,0.010189655,0.01964634,757760,1579.126610994339,757760,0.074879214,,38.4
,0.005127151919856032,0.026820892,0.24438477,,,65.0,216.89735066999995,492.8242954500001,0.09220540523529053,0.8165229707956314,1110,,,,0.011034178,0.12452473,,371,0.023141522,0.013993785,759808,1580.970624923706,759808,0.1102016,,39.84
,0.005178423439054593,0.030694326,0.25249022,,,65.0,221.85111007,510.18038052,0.08695906400680542,0.8492034822702408,1109,,,,0.011046944,0.114518926,,372,0.036152154,0.206738,761856,1582.8172690868378,761856,0.09985371,,40.57
,0.005230207673445139,0.030533705,0.26796874,,,65.0,217.47115326000002,499.70261462,0.08781492710113525,0.8730892837047577,1103,,,,0.011080776,0.11048038,,373,0.044685997,-0.0075974674,763904,1584.674020767212,763904,0.08199027,,40.26
,0.005282509750179591,0.026055664,0.24482422,,,65.0,219.72540991999998,495.30740947,0.09362661838531494,0.8672449737787247,1106,,,,0.011081114,0.12990996,,374,0.036048304,0.1759553,765952,1586.5257217884064,765952,0.07983356,,40.26
,0.005335334847681387,0.04240221,0.31298828,,,65.0,216.95998717999998,466.56296796999993,0.08533549308776855,0.8204699158668518,1099,,,,0.011127224,0.12739596,,375,0.0112381,0.017830297,768000,1588.3881328105927,768000,0.10178888,,40.06
,0.005388688196158201,0.03343323,0.286084,,,65.0,221.85044602,470.90457923,0.08801603317260742,0.7950906008481979,1095,,,,0.01106512,0.12571439,,376,0.0073350607,0.037565373,770048,1590.2584190368652,770048,0.11648413,,40.28
,0.005442575078119783,0.032976214,0.27363282,,,65.0,217.13803406,456.5397138699999,0.09953892230987549,0.8718250542879105,1111,,,,0.011118086,0.10473709,,377,0.022120645,0.20187148,772096,1592.1012659072876,772096,0.07409232,,39.28
,0.005497000828900981,0.033882946,0.2784668,,,65.0,219.10468576,468.29443813,0.08795702457427979,0.8694524168968201,1060,,,,0.0111211175,0.11806593,,378,0.03851251,-0.16820654,774144,1594.0325918197632,774144,0.073973686,,39.04
,0.005551970837189991,0.028653119,0.27231446,,,65.0,221.80373811,481.03401836999996,0.08671057224273682,0.8753661289811134,1107,,,,0.011032593,0.114489734,,379,0.04571358,0.0493894,776192,1595.8816998004913,776192,0.075932726,,39.24
,0.008411235818342836,0.027730737,0.24980469,,,65.0,228.96547209999997,508.52424996999997,0.08539551496505737,0.820136547088623,1092,,,,0.011057153,0.111185096,,380,0.057932872,0.14030275,778240,1597.7560918331146,778240,0.10760534,,40.04
,0.008495348176526264,0.02530903,0.2465332,,,65.0,228.20395449,498.4481450400001,0.09140872955322266,0.8224154561758041,1116,,,,0.011123007,0.12332245,,381,0.059848003,0.17518082,780288,1599.5902309417725,780288,0.10369831,,39.01
,0.01287045248743729,0.028814623,0.25629884,,,65.0,229.03829817000002,493.27590509999993,0.0878366231918335,0.8080412000417709,1101,,,,0.011193685,0.12528476,,382,0.067534074,0.1082298,782336,1601.4499950408936,782336,0.114772305,,39.16
,0.019498735518467494,0.02925924,0.26953125,,,65.0,230.93224621000005,484.3830306900001,0.0802692174911499,0.7677531540393829,1117,,,,0.011255119,0.14211375,,383,0.07811731,0.15574299,784384,1603.2828590869904,784384,0.121801294,,38.94
,0.029540584310478252,0.035442322,0.2519043,,,65.0,239.51995087,496.75467686999997,0.08008033037185669,0.7634211778640747,1091,,,,0.011254152,0.1308175,,384,0.09035595,-0.022031223,786432,1605.1597151756287,786432,0.12312412,,39.73
,0.029835990153583035,0.028082844,0.25039062,,,65.0,234.29052580000004,461.70370103999994,0.09536927938461304,0.8199956864118576,1116,,,,0.011416588,0.13350075,,385,0.10386344,0.6279242,788480,1606.994483947754,788480,0.089519195,,38.96
,0.030134350055118865,0.02616232,0.25737303,,,65.0,239.20535060999998,452.7827271300001,0.08201026916503906,0.7740779519081116,1081,,,,0.011781989,0.13060948,,386,0.1101838,0.39703816,790528,1608.8888339996338,790528,0.10721252,,39.32
,0.030435693555670055,0.028443262,0.2774414,,,65.0,237.22749906,442.1258836700001,0.09019869565963745,0.7503238469362259,1099,,,,0.012070421,0.1389266,,387,0.10111783,0.52382904,792576,1610.752394914627,792576,0.11835573,,38.91
,0.04611007573684014,0.021778975,0.2152832,,,65.0,241.50698423000003,467.76578313,0.08994126319885254,0.8267114609479904,1092,,,,0.012432055,0.12430878,,388,0.106711626,0.4322316,794624,1612.6270129680634,794624,0.09576252,,38.64
,0.04657117649420854,0.029384717,0.26606447,,,65.0,237.68831763999995,478.05926195,0.09196877479553223,0.8111455887556076,1102,,,,0.012808012,0.11987315,,389,0.10872509,0.5969376,796672,1614.4849898815155,796672,0.106335245,,38.12
,0.07055533238872594,0.030516377,0.25498047,,,65.0,243.10208942999998,479.14194460000004,0.08060777187347412,0.6829420030117035,1096,,,,0.013263792,0.14475943,,390,0.097334005,0.66016424,798720,1616.3534820079803,798720,0.13965687,,38.79
,0.0712608857126132,0.02475679,0.24824218,,,65.0,242.07589577000002,468.30204126999996,0.08731329441070557,0.7640092521905899,1109,,,,0.013927208,0.1337554,,391,0.09950739,1.0764797,800768,1618.1990411281586,800768,0.112817645,,38.15
,0.1,0.027977675,0.24365234,,,65.0,248.70243996999997,478.29075139,0.0872836709022522,0.7755580246448517,1104,,,,0.014765007,0.14261995,,392,0.11208488,0.9997222,802816,1620.0540568828583,802816,0.10946081,,38.95
,0.1,0.02818054,0.2523926,,,65.0,247.41655249000004,480.75192910000004,0.08212161064147949,0.7392981946468353,1108,,,,0.015841262,0.12715548,,393,0.11720727,1.6963606,804864,1621.9026010036469,804864,0.12044773,,38.89
,0.1,0.0281358,0.26552734,,,65.0,251.05419379,493.33186642,0.0851927399635315,0.8051504790782928,1077,,,,0.017166039,0.13259788,,394,0.11008914,1.4634211,806912,1623.802945137024,806912,0.098873,,39.64
,0.1,0.032285493,0.25600585,,,65.0,254.70506334,506.78697340000014,0.08040183782577515,0.7990975677967072,1109,,,,0.018375356,0.1346767,,395,0.1134818,1.4194763,808960,1625.648985862732,808960,0.090894915,,39.54
,0.1,0.022378357,0.23037109,,,65.0,260.06009709999995,513.7150738400001,0.07712137699127197,0.7702638357877731,1104,,,,0.019697154,0.13199861,,396,0.121735774,1.6358315,811008,1627.5033848285675,811008,0.096486405,,39.89
,0.1,0.02244928,0.23706055,,,65.0,263.95908790000004,511.44846085000006,0.08024466037750244,0.7038559317588806,1105,,,,0.021057913,0.1252449,,397,0.12655571,1.4917165,813056,1629.3565130233765,813056,0.1221663,,39.62
,0.1,0.022330265,0.22314453,,,65.0,268.66502972999996,500.31525384,0.08252400159835815,0.7040438950061798,1097,,,,0.022476807,0.14148767,,398,0.12791774,1.2097961,815104,1631.2227749824524,815104,0.12390666,,39.62
,0.1,0.022566672,0.24174805,,,65.0,272.46889868999995,474.47160647,0.07825696468353271,0.6135402917861938,1110,,,,0.02391824,0.14312068,,399,0.12611699,1.5494689,817152,1633.067393064499,817152,0.12409566,,39.63
,0.1,0.028963497,0.24848633,,,65.0,277.47859218,453.57804115,0.07236963510513306,0.5495747327804565,1090,,,,0.025498072,0.17707306,,400,0.13500586,1.4951153,819200,1634.946184873581,819200,0.12922917,,39.97
,0.1,0.020959796,0.21953125,,,65.0,279.10778163000003,459.13075025,0.08512908220291138,0.7597207278013229,1105,,,,0.027155232,0.13048342,,401,0.1417994,1.5157651,821248,1636.7994530200958,821248,0.09394944,,40.22
,0.1,0.023020381,0.23989257,,,65.0,267.17478811999996,440.81951571999997,0.08613497018814087,0.7680676132440567,1084,,,,0.028974375,0.14242658,,402,0.13276957,1.4275393,823296,1638.6879518032074,823296,0.09578415,,39.35
,0.1,0.025788039,0.23530273,,,65.0,266.64366431,457.7558812,0.07467961311340332,0.7135516405105591,1092,,,,0.030781556,0.1359918,,403,0.11797593,1.402473,825344,1640.5633389949799,825344,0.1028332,,39.13
,0.1,0.026251903,0.26333007,,,65.0,261.81482753,473.81210331,0.07438081502914429,0.6070862710475922,1102,,,,0.032609507,0.16464897,,404,0.1100976,1.3208364,827392,1642.4214689731598,827392,0.14394112,,38.48
,0.1,0.028468747,0.2557129,,,65.0,269.41208958000004,507.6045660099999,0.08184731006622314,0.7294925153255463,1108,,,,0.034638103,0.14169726,,405,0.102011144,1.2517699,829440,1644.2702269554138,829440,0.11675531,,38.94
,0.1,0.040683128,0.2767578,,,65.0,271.53701268000003,532.7312074,0.07296633720397949,0.6570495367050171,1087,,,,0.036695793,0.14760485,,406,0.11309667,1.1517556,831488,1646.1547420024872,831488,0.12975171,,39.16
,0.1,0.021515718,0.22685547,,,65.0,274.73647099000004,536.90679953,0.08062630891799927,0.6862647831439972,1083,,,,0.03883362,0.14032266,,407,0.14399722,1.3690908,833536,1648.0461540222168,833536,0.12695159,,39.31
,0.1,0.03301785,0.26591796,,,65.0,275.5962275,525.5804023699999,0.07428610324859619,0.6663216352462769,1091,,,,0.04120401,0.1381959,,408,0.17062376,1.2521251,835584,1649.923122882843,835584,0.1297409,,39.59
,0.1,0.03135181,0.25434572,,,65.0,277.94867323,519.82203769,0.07854986190795898,0.6798282563686371,1095,,,,0.04358376,0.14321855,,409,0.1972517,1.305387,837632,1651.7934329509735,837632,0.13443002,,39.54
,0.1,0.022037262,0.23154297,,,65.0,284.11943597,522.2123689099999,0.06852829456329346,0.542172372341156,1075,,,,0.046289895,0.16763979,,410,0.22167118,1.4095014,839680,1653.697417974472,839680,0.14759097,,39.69
,0.1,0.02695716,0.24892578,,,65.0,290.71943136000004,517.9770979399999,0.06785726547241211,0.6222534775733948,1090,,,,0.049343046,0.17087993,,411,0.23524797,1.2209555,841728,1655.575520992279,841728,0.1305317,,40.48
,0.1,0.024796244,0.23129883,,,65.0,304.01898876,535.47836594,0.06821364164352417,0.6273097693920135,1081,,,,0.052552003,0.17258966,,412,0.24554165,1.3715913,843776,1657.4696798324585,843776,0.11971563,,41.6
,0.1,0.029621804,0.27895507,,,65.0,306.18842886,529.03699186,0.07117784023284912,0.5458963513374329,1092,,,,0.05596567,0.18076529,,413,0.260093,1.1298764,845824,1659.34463596344,845824,0.13696729,,42.05
,0.1,0.031848103,0.246875,,,65.0,302.49260854,513.8596312899999,0.07331722974777222,0.5793530344963074,1084,,,,0.05940376,0.1591756,,414,0.27837768,1.3301698,847872,1661.2343039512634,847872,0.14038882,,41.41
,0.1,0.029911924,0.23071289,,,65.0,303.40508890000007,489.36079720999993,0.07512515783309937,0.5198391675949097,1086,,,,0.06286132,0.17407481,,415,0.31166005,1.1220995,849920,1663.1198987960815,849920,0.14753334,,41.4
,0.1,0.035753146,0.28344727,,,65.0,303.33896422000004,494.74033885000006,0.057464599609375,0.5396153032779694,1079,,,,0.06645475,0.20313878,,416,0.3269172,1.2589338,851968,1665.0171399116516,851968,0.12466457,,41.43
,0.1,0.030242557,0.2821289,,,65.0,305.49102053999997,521.55392216,0.06873559951782227,0.4438331723213196,1090,,,,0.07074727,0.20594807,,417,0.34072757,1.2994096,854016,1666.895056962967,854016,0.1452783,,41.63
,0.1,0.024407411,0.22714844,,,65.0,302.5808564,547.8838856399999,0.0712118148803711,0.6243759095668793,1087,,,,0.075102836,0.18189664,,418,0.35102654,1.2954817,856064,1668.7791318893433,856064,0.12760368,,41.46
,0.1,0.0280902,0.25283203,,,65.0,298.02610724999994,559.6698078,0.07087647914886475,0.6722215712070465,1085,,,,0.079625055,0.18154308,,419,0.3510068,1.1009101,858112,1670.6669409275055,858112,0.115787014,,41.23
,0.1,0.033728465,0.25317383,,,65.0,294.67765485999996,568.27452674,0.06947481632232666,0.571906179189682,984,,,,0.084041215,0.18481666,,420,0.3347414,1.0511533,860160,1672.7481248378754,860160,0.14261612,,40.55
,0.1,0.104875825,0.30449218,,,65.0,301.27530943,580.1953468100002,0.06290864944458008,0.5652490854263306,1068,,,,0.0880094,0.1745521,,421,0.33334833,0.72996795,862208,1674.6649248600006,862208,0.12459475,,41.33
,0.1,20.76574,0.4387207,,,65.0,304.82363953,548.9445386,0.07772845029830933,0.5839813947677612,1109,,,,0.08886755,0.20625174,,422,0.36779806,-2.4478207,864256,1676.512135028839,864256,0.1763824,,41.25
,0.1,0.019898701,0.2208496,,,65.0,237.70446075000004,369.16700339999994,0.058345675468444824,0.18563395738601685,1110,,,,0.08142553,0.725419,,423,0.38996226,0.29345602,866304,1678.3568909168243,866304,0.29209164,,40.79
,0.1,0.019079467,0.21357422,,,65.0,163.79189273000003,179.95486006,-0.03500497341156006,0.23122638463974,1119,,,,0.08181464,0.3993405,,424,0.40228432,0.29339072,868352,1680.1872069835663,868352,0.21807809,,39.41
,0.1,0.01730512,0.20732422,,,65.0,90.90924423,26.66638152,-0.03558540344238281,0.27897071838378906,1109,,,,0.08229963,0.24734063,,425,0.4178545,0.2776063,870400,1682.0339798927307,870400,0.11927134,,37.9
,0.1,0.015712451,0.18676758,,,65.0,73.92190204,-4.989185340000001,-0.02649855613708496,0.27185434103012085,1088,,,,0.08286572,0.17179732,,426,0.42920142,0.29454345,872448,1683.9159469604492,872448,0.082045555,,36.97
,0.1,0.0147184115,0.16787109,,,65.0,72.57136453,-4.10460237,0.008109033107757568,0.348402738571167,1121,,,,0.08360525,0.13423961,,427,0.42753512,0.2510377,874496,1685.7430799007416,874496,0.05018145,,36.64
,0.1,0.020118449,0.23344727,,,65.0,70.23689002,-3.5409085299999994,0.022344887256622314,0.2923295497894287,1115,,,,0.08436026,0.115059495,,428,0.41373745,0.22174557,876544,1687.5797560214996,876544,0.027369529,,35.84
,0.1,0.021093389,0.24331054,,,65.0,68.81503115000001,-3.7986718799999992,0.04009103775024414,0.2474612593650818,1104,,,,0.085156724,0.11860599,,429,0.41886705,0.21420364,878592,1689.434054851532,878592,0.012813779,,35.17
,0.1,0.013379875,0.16733399,,,65.0,68.23248081999999,-3.34988566,-0.005841851234436035,0.12578535079956055,1110,,,,0.086195454,0.107549384,,430,0.43866426,0.24329355,880640,1691.27956199646,880640,0.0047291713,,35.32
,0.1,0.019724466,0.20805664,,,65.0,69.63583496,-3.3745619599999994,0.01690000295639038,-0.07043695449829102,3,,,,0.087485686,0.1269671,,431,0.45632806,0.21301739,882688,2204.230129003525,882688,0.002430588,,36.06
,0.1,0.02046604,0.22114258,,,65.0,70.16857744999999,-1.89314256,0.0065413713455200195,-0.2735636234283447,762,,,,0.08900324,0.10766862,,432,0.4668694,0.23252437,884736,2206.915693759918,884736,0.00089696853,,36.66
,0.1,0.017988104,0.20244141,,,65.0,68.38487998000001,-1.1470323999999998,0.01907336711883545,0.01491636037826538,870,,,,0.09072511,0.11463605,,433,0.46033487,0.21499804,886784,2209.26807308197,886784,0.00052675104,,36.05
,0.1,0.020498427,0.23891601,,,65.0,66.12716565000001,-0.08706848999999993,0.03192591667175293,0.13828063011169434,1054,,,,0.092620745,0.11024914,,434,0.4511474,0.18391654,888832,2211.211457014084,888832,0.0006770332,,35.27
,0.1,0.031702626,0.27036133,,,65.0,64.15657864,0.28981291000000003,0.019036829471588135,-0.305759072303772,1090,,,,0.09493547,0.11005777,,435,0.43854538,0.20435652,890880,2213.0906240940094,890880,0.0018223983,,34.93
,0.1,0.025803408,0.21347657,,,65.0,60.826858539999996,-1.58164091,0.05241364240646362,-0.10250186920166016,1084,,,,0.097218186,0.11244436,,436,0.426816,0.15534575,892928,2214.9793469905853,892928,0.0008270893,,33.66
,0.1,0.02456475,0.24633789,,,65.0,60.49311429,-2.4333969500000006,0.04180973768234253,0.33909469842910767,1085,,,,0.09937283,0.106468916,,437,0.42174163,0.1771062,894976,2216.866303920746,894976,0.00063058996,,33.93
,0.1,0.027639579,0.28549805,,,65.0,57.979129269999994,-5.256829999999999,0.06420713663101196,0.4483802318572998,1043,,,,0.10161003,0.104461096,,438,0.41796106,0.14934653,897024,2218.8298161029816,897024,0.0007043838,,32.73
,0.1,0.02801467,0.2796875,,,65.0,58.53881654,-5.310415630000001,0.046813130378723145,0.09607833623886108,1091,,,,0.104025945,0.111629404,,439,0.39685994,0.1432864,899072,2220.707235813141,899072,0.0006691973,,33.09
,0.1,0.018382614,0.20332031,,,65.0,58.75009493000002,-4.0311061299999995,0.045797884464263916,0.47202473878860474,1059,,,,0.10654543,0.106584236,,440,0.37884986,0.18580744,901120,2222.641355037689,901120,0.00036320876,,33.23
,0.1,0.018828692,0.22133788,,,65.0,61.08526264,-1.11537312,0.04860424995422363,0.46219944953918457,1056,,,,0.109670624,0.10931754,,441,0.35496137,0.17961568,903168,2224.5875959396362,903168,0.0006373568,,34.84
,0.1,0.01820803,0.19946289,,,65.0,60.32102765999999,-1.5553877000000003,0.046771109104156494,0.5842815637588501,1076,,,,0.112554766,0.09770653,,442,0.32348576,0.1866277,905216,2226.4907500743866,905216,0.0003395503,,34.73
,0.1,0.018642213,0.2050293,,,65.0,61.64695999,-0.14574561000000014,0.0316849946975708,0.5862997174263,1087,,,,0.115844786,0.09676693,,443,0.30489022,0.18581477,907264,2228.3753089904785,907264,0.00017079672,,35.88
,0.1,0.020447861,0.24750976,,,65.0,61.787864060000004,2.71547426,-0.00760197639465332,0.6338845491409302,1073,,,,0.11905757,0.09876531,,444,0.28746787,0.17031449,909312,2230.2832918167114,909312,0.00011711583,,36.68
,0.1,0.02093818,0.23549804,,,65.0,61.85915094999999,3.7683383000000004,-0.0036764144897460938,0.597374826669693,1101,,,,0.12248834,0.09491451,,445,0.27215698,0.1726833,911360,2232.1429369449615,911360,0.000105285064,,37.25
,0.1,0.019990388,0.22495118,,,65.0,61.52326031999999,5.701261119999999,-0.00835108757019043,0.6614035665988922,1092,,,,0.12605606,0.09388606,,446,0.26450843,0.17351274,913408,2234.0173671245575,913408,0.000115281306,,37.89
,0.1,0.04073667,0.26152343,,,65.0,60.964443700000004,4.6670371500000005,0.031049489974975586,0.45100921392440796,1075,,,,0.13023946,0.09505062,,447,0.2476447,0.14919111,915456,2235.9231140613556,915456,0.0001594609,,37.85
,0.1,0.022157114,0.23891601,,,65.0,60.81592535999998,6.38919779,-0.007479071617126465,0.6376900970935822,1094,,,,0.13475433,0.0900076,,448,0.22542977,0.16448174,917504,2237.795037984848,917504,0.00011415826,,38.13
,0.1,0.025928384,0.2673828,,,65.0,61.38120264,7.02553036,0.008842170238494873,0.7865580320358276,1095,,,,0.13909212,0.08573227,,449,0.21066539,0.14534922,919552,2239.664798974991,919552,7.95668e-05,,38.84
,0.1,0.024828827,0.2491211,,,65.0,61.71246566000001,8.59838084,0.0034796595573425293,0.7794217169284821,1104,,,,0.14373967,0.08842637,,450,0.18348905,0.16414084,921600,2241.519344806671,921600,8.992538e-05,,39.6
,0.1,0.0233029,0.23701172,,,65.0,62.00380126,8.875728710000002,0.006172060966491699,0.6461413502693176,1103,,,,0.14941666,0.08357644,,451,0.15749142,0.15914993,923648,2243.375200033188,923648,0.00013361296,,40.3
,0.1,0.036357813,0.30244142,,,65.0,61.45161376,10.108755530000002,0.02754420042037964,0.6796286702156067,1104,,,,0.15495041,0.08619305,,452,0.13541658,0.13431124,925696,2245.229425907135,925696,0.00023487408,,40.06
,0.1,0.0338818,0.31088868,,,65.0,59.219912859999994,9.5199187,0.05978524684906006,0.502805083990097,1112,,,,0.16055563,0.08041691,,453,0.13486134,0.11782782,927744,2247.0702080726624,927744,0.00050074887,,38.72
,0.1,0.030617919,0.29624024,,,65.0,58.55348961,10.36594686,0.035244762897491455,0.7412428855895996,1106,,,,0.16652064,0.078030676,,454,0.13528875,0.1485465,929792,2248.9210698604584,929792,0.00020445752,,38.49
,0.1,0.026724342,0.28833008,,,65.0,59.48817463,11.086205190000001,9.363889694213867e-05,0.6952703595161438,1117,,,,0.17374465,0.08015336,,455,0.10612941,0.1511426,931840,2250.7542309761047,931840,0.00012336238,,39.8
,0.1,0.023158569,0.24887696,,,65.0,60.697498149999994,13.231343449999999,0.001737058162689209,0.8556290715932846,1098,,,,0.18121025,0.07512048,,456,0.08032824,0.15752305,933888,2252.619773864746,933888,9.152102e-05,,42.0
,0.1,0.036645174,0.30493164,,,65.0,60.0998672,13.155372970000004,0.04335910081863403,0.6628590822219849,1099,,,,0.18878546,0.072119914,,457,0.05134489,0.100729205,935936,2254.486755132675,935936,0.0003019391,,41.73
,0.1,0.04053983,0.365625,,,65.0,58.92340646,14.23286041,0.055429935455322266,0.6922681927680969,1102,,,,0.19469999,0.070290715,,458,0.024856973,0.10026854,937984,2256.344393968582,937984,0.00030583754,,41.5
,0.1,0.04112407,0.3449219,,,65.0,58.693919939999994,16.285698069999995,0.0008170008659362793,0.8007080554962158,1115,,,,0.2019994,0.072381586,,459,-0.0050867843,0.12732688,940032,2258.181298017502,940032,0.00011595057,,41.68
,0.1,0.047877964,0.30737305,,,65.0,58.46988363,17.7675209,0.041094303131103516,0.7634846121072769,1121,,,,0.2109097,0.064570025,,460,-0.028417889,0.114612974,942080,2260.007978916168,942080,0.0002429381,,42.55
,0.1,0.038541317,0.33481446,,,65.0,58.38040446,19.17636074,0.02224278450012207,0.8604205846786499,1105,,,,0.22060208,0.056673624,,461,-0.053800542,0.12635867,944128,2261.8607728481293,944128,0.00012601531,,43.61
,0.1,0.052721374,0.38232422,,,65.0,58.083101230000004,20.91872891,-0.0021810531616210938,0.8809996843338013,1113,,,,0.22962296,0.05715503,,462,-0.08126719,0.082843214,946176,2263.701201915741,946176,0.0001221433,,44.29
,0.1,2.836737,0.43408203,,,65.0,58.218295170000005,22.166090420000003,0.038338661193847656,0.7863566875457764,1084,,,,0.2342658,0.06045466,,463,-0.093439505,0.004622319,948224,2265.5893318653107,948224,0.00025735135,,44.18
,0.1,0.06727279,0.41455078,,,65.0,60.182008800000006,26.9803827,0.045262157917022705,0.8084349185228348,1107,,,,0.23467433,0.061653983,,464,-0.11777055,0.09980253,950272,2267.438810825348,950272,0.00023342988,,46.07
,0.1,0.040373046,0.34726563,,,65.0,59.99484192,28.859259870000006,0.003226637840270996,0.9379138052463531,1114,,,,0.24311908,0.053326704,,465,-0.1443796,0.107609406,952320,2269.2760949134827,952320,0.000112569556,,46.66
,0.1,1.8233566,0.3506836,,,65.0,61.414059679999994,31.621623749999998,0.05965781211853027,0.8741852194070816,1106,,,,0.25135142,0.05204325,,466,-0.17444411,0.04280155,954368,2271.1282308101654,954368,0.0003056164,,48.74
,0.1,0.06876906,0.3803711,,,65.0,60.4886572,32.10621527,0.05057251453399658,0.8431490063667297,1111,,,,0.2558797,0.04911887,,467,-0.19301559,0.09565492,956416,2272.972069978714,956416,0.0004265972,,49.08
,0.1,0.24039564,0.5553223,,,65.0,60.48618775,33.94678821,0.057483017444610596,0.7722501307725906,1111,,,,0.2658195,0.042150937,,468,-0.21884438,0.07660447,958464,2274.814552783966,958464,0.00041654537,,49.74
,0.1,0.0488917,0.33012694,,,65.0,59.48619135,35.7717978,-0.017930269241333008,0.945193700492382,1103,,,,0.27299324,0.03239055,,469,-0.23251405,0.12600026,960512,2276.6705479621887,960512,0.00011900401,,51.16
,0.1,0.037317578,0.3008789,,,65.0,57.704059789999995,36.63833331,-0.007734417915344238,0.9255308657884598,1106,,,,0.28913534,0.033231027,,470,-0.22301653,0.13491206,962560,2278.522238969803,962560,0.00016093858,,52.43
,0.1,0.09193219,0.45981446,,,65.0,58.31662757,37.91300545,0.007479310035705566,0.9454702474176884,1101,,,,0.30437326,0.032997012,,471,-0.2227216,0.07579673,964608,2280.381651878357,964608,0.00015646065,,54.04
,0.1,58.934578,0.6526855,,,65.0,57.011389799999996,39.16986216,0.0008720755577087402,0.9337069094181061,1094,,,,0.31023198,0.0343779,,472,-0.21940787,-0.16424039,966656,2282.2526338100433,966656,0.0003014919,,53.98
,0.1,553.92865,0.8522949,,,65.0,102.29952489000001,37.39558425999999,0.014986395835876465,0.7913815081119537,1093,,,,0.26927733,0.15070778,,473,-0.20929536,-3.2718518,968704,2284.1263089179993,968704,0.00093414064,,55.35
,0.1,0.39931303,0.31713867,,,65.0,101.04824705000001,38.147531629999996,0.06617879867553711,0.7694553881883621,1106,,,,0.24249189,0.057709314,,474,-0.21574588,0.021187562,970752,2285.9780440330505,970752,0.0007343895,,52.44
,0.1,0.03438957,0.3314453,,,65.0,99.77714349000001,41.906167530000005,0.007661581039428711,0.9125177934765816,1107,,,,0.24262023,0.042057943,,475,-0.22372961,0.099799626,972800,2287.8279061317444,972800,0.00034410172,,50.31
,0.1,0.26703066,0.3758789,,,65.0,62.114747529999995,45.458173509999995,0.06472593545913696,0.825593963265419,1095,,,,0.2431966,0.039299496,,476,-0.24401362,0.05573395,974848,2289.6979870796204,974848,0.0008358696,,47.1
,0.1,0.05376895,0.43066406,,,65.0,54.03275468000001,53.60561871,0.04354560375213623,0.8833853006362915,1100,,,,0.24378495,0.039605528,,477,-0.2732686,0.096165136,976896,2291.5590448379517,976896,0.0006712102,,48.72
,0.1,0.77647346,0.43105468,,,65.0,57.31778899,56.52724770999999,0.0794827938079834,0.8890102654695511,1115,,,,0.24396722,0.0415378,,478,-0.3062071,-0.0088513745,978944,2293.396229982376,978944,0.0005456281,,50.75
